trade_date,ts_code
20220809,002539.SZ
20220809,000709.SZ
20220810,002130.SZ
20220810,601872.SH
20220810,601139.SH
20220810,002600.SZ
20220810,601985.SH
20220810,002539.SZ
20220810,600026.SH
20220811,000404.SZ
20220811,601985.SH
20220811,002050.SZ
20220811,002130.SZ
20220811,000682.SZ
20220811,601872.SH
20220811,601139.SH
20220811,601369.SH
20220811,002600.SZ
20220811,002539.SZ
20220812,600905.SH
20220812,000404.SZ
20220812,601985.SH
20220812,002050.SZ
20220812,002130.SZ
20220812,000682.SZ
20220812,601872.SH
20220812,601139.SH
20220812,601369.SH
20220812,002539.SZ
20220815,600905.SH
20220815,000404.SZ
20220815,002148.SZ
20220815,601985.SH
20220815,600026.SH
20220815,002130.SZ
20220815,000682.SZ
20220815,601872.SH
20220815,601139.SH
20220815,601369.SH
20220816,600905.SH
20220816,002148.SZ
20220816,601985.SH
20220816,600026.SH
20220816,002130.SZ
20220816,000682.SZ
20220816,601872.SH
20220816,601139.SH
20220816,601369.SH
20220817,600905.SH
20220817,601985.SH
20220817,600026.SH
20220817,002130.SZ
20220817,601872.SH
20220817,601139.SH
20220817,601369.SH
20220817,002478.SZ
20220818,600905.SH
20220818,601688.SH
20220818,601985.SH
20220818,600919.SH
20220818,600026.SH
20220818,002130.SZ
20220818,601872.SH
20220818,601369.SH
20220818,002478.SZ
20220819,600905.SH
20220819,002130.SZ
20220819,601872.SH
20220819,601985.SH
20220819,600026.SH
20220819,002478.SZ
20220819,002050.SZ
20220822,600905.SH
20220822,002148.SZ
20220822,601985.SH
20220822,600919.SH
20220822,600026.SH
20220822,601857.SH
20220822,002130.SZ
20220822,601872.SH
20220822,002478.SZ
20220822,600019.SH
20220823,600905.SH
20220823,002148.SZ
20220823,601985.SH
20220823,600919.SH
20220823,601857.SH
20220823,601666.SH
20220823,601669.SH
20220823,002478.SZ
20220823,600019.SH
20220823,601633.SH
20220824,601633.SH
20220824,601666.SH
20220824,601669.SH
20220824,600919.SH
20220824,601857.SH
20220825,603992.SH
20220825,603811.SH
20220825,601399.SH
20220825,601857.SH
20220825,601666.SH
20220825,601628.SH
20220825,601669.SH
20220825,002773.SZ
20220825,601633.SH
20220826,600026.SH
20220826,603992.SH
20220826,603811.SH
20220826,601399.SH
20220826,601228.SH
20220826,601857.SH
20220826,601628.SH
20220826,601669.SH
20220826,002773.SZ
20220826,601633.SH
20220829,002033.SZ
20220829,603811.SH
20220829,601399.SH
20220829,601228.SH
20220829,601857.SH
20220829,601628.SH
20220829,601669.SH
20220829,002773.SZ
20220829,000729.SZ
20220829,601633.SH
20220830,002033.SZ
20220830,603811.SH
20220830,601228.SH
20220830,601857.SH
20220830,600089.SH
20220830,601628.SH
20220830,601669.SH
20220830,002773.SZ
20220830,000729.SZ
20220830,601633.SH
20220831,002033.SZ
20220831,601628.SH
20220831,603811.SH
20220831,000729.SZ
20220831,601857.SH
20220831,600089.SH
20220901,002033.SZ
20220901,600582.SH
20220901,601881.SH
20220901,000786.SZ
20220901,601066.SH
20220901,603811.SH
20220901,601857.SH
20220901,601628.SH
20220901,601138.SH
20220901,000729.SZ
20220902,601628.SH
20220902,601881.SH
20220902,000786.SZ
20220902,601066.SH
20220902,601138.SH
20220902,603811.SH
20220902,000729.SZ
20220905,002017.SZ
20220905,000786.SZ
20220905,601066.SH
20220905,603811.SH
20220905,601007.SH
20220905,601138.SH
20220905,600968.SH
20220905,000729.SZ
20220906,002017.SZ
20220906,000786.SZ
20220906,601066.SH
20220906,603811.SH
20220906,601669.SH
20220906,601007.SH
20220906,601138.SH
20220906,600968.SH
20220906,600863.SH
